embedding_x,embedding_y
21.581408,6.4371214
14.582919,4.49431
-2.759352,-10.762195
13.47413,6.011048
14.194998,-5.901783
-6.734431,9.659111
3.181907,21.163933
15.671342,-5.364773
14.562425,9.117608
-3.865327,1.3697722
-0.56520724,2.601946
0.35461769,2.6283696
-2.993353,18.699242
-5.5756865,7.003145
2.301112,1.6217052
-5.5961237,6.964103
19.78749,1.4753373
2.9438965,21.522728
21.833418,5.877628
-2.9107563,18.452736
21.683853,3.6486819
14.202723,-5.907564
12.296104,0.086753085
7.872624,5.6292777
14.714965,-5.3752575
2.3134673,21.715347
8.55452,17.308908
9.08402,16.148708
-1.168089,15.860307
-3.145969,15.720066
11.789621,-4.793261
8.690278,11.793884
14.132541,4.8520846
15.731507,7.288131
21.64393,6.76554
19.014263,-3.849095
7.5855985,22.285627
15.734779,7.2695103
21.87489,5.892634
14.804711,-5.299496
-0.37813082,16.529903
21.919514,6.212662
21.698204,4.1749535
14.642335,5.1322656
-5.018842,16.794209
7.539486,21.919317
21.384357,3.7870598
1.8468918,1.6832249
14.616081,9.087478
18.566704,-4.6753445
18.537024,-4.69555
-7.0795617,12.27473
14.710689,-5.423952
-4.8045244,14.789607
9.137719,16.014797
-5.046251,-6.7960377
-4.0172663,16.635973
-4.6013117,16.900108
12.237461,-1.7698426
12.35192,0.7095943
12.28775,0.030590078
12.3309765,0.55899584
-1.1937325,1.8026862
-4.7969255,13.463427
-5.2091985,12.507276
22.548807,7.0511703
24.336899,-1.2284217
-6.135797,12.064081
22.4789,6.9686227
7.2842083,19.026596
-3.5983303,13.742542
-3.7784226,1.269635
7.9245143,21.278418
7.861035,5.642336
-5.481344,-1.4210101
2.2850497,1.6253256
2.3236573,1.560381
12.309989,0.18274893
-5.7025013,6.980631
-0.568009,2.6219203
-5.632794,7.0734963
15.642179,-5.374229
9.171593,16.738134
11.169549,11.05471
-0.058210824,1.8747783
18.541885,-4.704578
7.9882402,17.627851
-4.8618064,16.985846
-6.296892,7.7917175
15.059169,5.7559123
2.3140182,1.6132929
10.9224615,12.990761
13.561174,6.113854
12.276616,-1.347163
14.026116,5.479859
14.998182,-5.142094
22.20709,6.337056
2.470822,22.322336
-3.4955091,13.6890135
-3.6531358,13.337172
14.307673,-5.962357
2.4819355,21.096525
-0.8982753,-3.5366876
-4.3352895,10.01008
-5.0585556,14.388575
-6.977495,8.471909
-6.5616775,10.887997
-6.7724023,10.493975
2.4246585,21.90154
-0.11340084,2.1055393
-5.4664254,13.189778
6.323505,16.453896
14.9391,4.789529
-4.1098332,-1.6006798
12.280066,-1.2908081
12.30194,0.11631562
-6.934827,11.894386
21.587576,3.651369
21.551655,3.5936267
0.7811367,1.6810503
13.732046,5.388024
21.629103,6.879228
7.097483,16.985968
23.781746,-2.0320911
-5.4680576,13.540511
2.2842758,21.688715
7.8490024,22.642487
7.8677936,5.6345935
-4.693198,9.817958
-3.2531872,18.044764
12.275896,-1.3547655
8.006433,5.4349203
-5.054899,10.331617
-6.9590173,10.396928
14.881245,4.69779
19.786203,1.4750929
-0.3875089,17.139595
15.26911,10.914711
14.482895,6.600092
-6.1281476,7.388258
21.662077,4.1412396
8.68795,11.708216
14.563192,4.902419
22.282644,6.323971
18.416264,0.2671321
-5.677342,7.355969
-4.5044837,14.010671
14.145635,21.286572
-2.0044618,17.757757
-1.6296387,19.16976
0.32740566,2.4526334
15.062682,11.02022
2.7672346,21.824747
-4.314467,9.958882
2.1063766,1.6479112
13.469133,6.0016184
-6.467972,12.534512
-6.654587,13.011648
19.874708,1.5978334
7.578218,12.792294
15.744477,6.3970833
-5.1372743,12.000835
7.993559,17.604952
10.66194,12.088272
-0.28921688,17.669079
22.03871,6.463795
11.156702,13.090076
15.845169,18.958641
20.314096,2.0647476
-1.7475224,19.23934
20.187105,1.9311446
14.439092,6.9823318
15.30369,10.915137
14.307109,4.113457
-4.665314,-1.9616652
9.032551,16.51598
-3.1379895,-3.2731526
-4.9253902,10.404543
0.030797739,17.395563
6.526203,18.852829
-2.4957318,18.300512
21.380495,3.8684504
-4.4644575,17.938856
15.497286,8.073334
5.06474,6.782847
21.665878,4.215943
14.418914,-5.661954
-0.28141466,17.655325
-2.2946222,15.103257
-7.11323,9.969124
11.901435,-4.759447
22.567204,7.047404
18.205912,0.04436848
-1.3771948,1.1406062
7.0723257,17.248568
18.468071,-4.754501
15.16339,11.009713
5.773514,6.993452
7.859285,5.643831
21.8216,6.7662535
15.26284,10.308412
-0.9214178,15.585703
-2.6292028,19.454025
-0.27838603,16.960468
14.783408,5.4953723
-6.4095387,13.1381035
-4.1832204,-3.336147
15.04446,11.006268
-7.2798405,8.5063095
19.026226,-3.8181648
2.4754634,22.289577
-5.482567,-1.4226902
-2.9168928,-10.925594
-4.2080135,-2.190241
0.5492584,16.823395
-0.91910595,15.603556
8.592849,12.167167
14.928178,-5.194317
14.193706,7.5583825
-8.352311,18.429491
-6.6710987,12.147772
-4.8175697,14.557265
15.215975,10.39229
2.78105,20.735142
11.052009,12.772814
23.782639,-2.0367994
9.138743,16.749626
-1.198512,17.978159
-2.9531274,15.5674925
1.8712107,1.9695946
21.691587,6.916583
-3.6211889,13.646348
14.415026,7.9827423
15.238257,10.630083
-4.190071,18.05539
1.5899447,-8.541561
5.0614753,6.7947574
15.740071,7.27479
7.0093565,16.667305
6.4426136,16.265985
14.068442,5.422492
7.6144757,17.159863
14.029652,7.4038186
5.8584194,6.7158637
14.901005,5.8722234
14.394661,7.910829
-0.27145585,17.677265
14.961015,5.793149
13.700366,5.8337455
7.7964187,17.968163
14.942808,-5.27969
10.749974,11.99044
-0.6580525,16.291113
-2.474733,-2.5125597
15.111542,5.5152917
15.830174,8.033783
15.211145,10.362039
15.747806,8.101929
13.462735,5.5080056
10.783117,12.208604
15.226764,10.054965
15.217404,10.580203
2.605987,0.7091684
14.296481,8.928043
21.658266,6.1861567
15.724172,6.407854
-0.91621304,15.610313
14.133966,5.4269376
7.9129877,21.374565
15.6335745,-5.3658123
14.417606,4.609799
22.208214,6.307811
14.961031,4.7867723
7.8402224,17.971449
15.88594,18.9192
15.8794565,18.918352
15.063276,-5.328695
-1.0191103,15.669334
-2.765708,-10.770612
-0.96021116,15.608741
-5.992515,7.465509
-3.2873414,15.794028
14.729884,6.2743144
-0.52916896,2.3419473
11.040554,13.586303
3.0881784,21.298044
14.317979,5.1625624
22.063654,6.1228404
15.988783,6.3398895
15.796007,19.003073
-4.840583,13.607145
-2.3268666,17.285437
-4.2159395,18.039005
12.336507,-4.668698
-2.4435365,19.359009
-1.07588,18.160835
20.049839,1.7829107
8.919461,16.806808
11.740109,-4.740002
15.469269,19.251188
2.2755153,21.737915
13.458118,5.4985514
14.675431,-5.8932014
14.056003,-5.942007
-7.0399485,12.283428
14.54875,4.9267826
-2.3645554,17.26472
14.461519,8.396766
-5.271434,12.365619
-3.1736257,15.702945
15.068659,11.0099945
8.923743,21.940598
14.600107,5.002263
21.924837,7.314837
15.431234,6.286446
19.019768,-3.8465014
18.35719,0.19634816
8.656908,11.868968
-2.027725,17.789791
-8.401093,18.375254
14.212064,5.293373
2.869925,21.689295
14.591037,9.145985
18.529942,-4.711523
-3.6296303,1.0715226
2.4027166,21.892263
-3.8500023,13.01679
11.891598,-4.6689825
0.16387744,2.3285139
-5.0427675,10.367222
9.037349,16.693481
-0.55616915,16.490911
21.789482,4.27259
0.59319025,1.6967127
15.773498,7.252793
-5.638781,13.289611
10.900377,12.9535475
14.367095,7.9096565
-3.1851833,16.804548
20.05928,1.7934384
12.073067,1.7073599
-4.7411213,10.440344
16.457348,13.275277
8.738625,17.093285
-4.6860948,14.927316
15.406743,10.443534
-5.064246,-2.1785986
21.849833,3.7999578
15.983082,6.322708
-6.911579,10.1153345
-0.38901192,17.120228
-4.8076015,13.731528
-4.000004,12.876068
15.1962805,10.864761
-7.161707,8.413957
14.194898,8.959568
21.555275,6.377166
9.106015,16.072935
2.3566337,1.5649979
-4.714795,17.253937
3.217989,0.12181768
-2.161292,19.453579
7.592444,22.261648
2.5558164,21.467236
7.364291,19.552464
14.373769,7.8548265
-1.7252818,16.496315
22.546892,7.0519743
15.773211,19.027136
13.709431,5.600721
8.277444,21.80032
-4.011447,-3.1096873
8.599963,12.100359
-6.623648,12.124324
2.770882,21.873219
-5.9498057,12.602932
-4.3779516,13.759877
-5.079994,13.350339
21.63987,6.690736
-6.6062613,12.9869
14.4041195,4.576031
-1.1871697,15.946686
-1.0213107,16.068361
11.615269,-4.6724763
15.999285,6.2945027
23.762821,-2.0575325
3.0091848,21.498806
7.870965,22.594658
14.147422,21.286291
7.2300425,21.996714
21.621668,4.154788
-4.436266,18.086536
-0.6282735,2.4869654
6.991105,17.066414
7.6378326,22.266079
-1.0702522,18.170965
7.516433,18.192343
15.763706,7.258339
8.726144,22.18981
-2.9147158,19.226292
-2.9601798,18.566393
14.743763,-5.8440948
11.784865,-4.741644
18.489305,-4.7481947
-2.7732801,18.801847
5.3163004,5.7071767
-5.0228305,14.416402
7.2719307,22.010809
-6.7259216,10.935207
7.081439,19.580816
12.028334,-4.767738
16.08638,6.2763357
22.29392,6.8609653
7.5270863,12.857921
11.194312,13.015557
-4.2525806,18.073725
-4.444858,18.032066
-6.1543694,7.6116505
11.17269,10.880166
-2.4693089,18.228985
8.695406,17.151701
12.0440235,-4.646988
18.50515,-4.734708
14.815903,4.63599
-2.3470461,-3.626154
0.32929996,2.4920125
15.671181,8.234781
-7.078909,10.006815
0.20065422,2.452166
-7.760316,19.03168
10.841015,11.846241
-2.8606997,18.254524
10.826188,11.926208
12.644783,-4.9437013
21.612398,3.9687958
-1.1124327,15.8644085
14.955175,5.82494
14.312552,21.476965
8.704303,11.720915
-0.5681305,2.5825095
10.780648,12.234028
-4.855785,16.986471
14.147427,21.286087
16.312948,6.7263417
14.14473,21.28819
-4.8159423,-6.2425942
-4.816883,-6.2442594
7.1534243,16.626198
13.826802,8.766505
-4.2505455,16.424236
-0.15426096,18.222109
14.622996,6.553059
11.162919,10.860765
-4.5102415,18.000967
-4.315385,9.989044
-4.855938,14.810082
14.233205,7.6347294
-3.2936091,-2.5493755
-5.8006063,7.1470084
5.9006815,6.7301106
19.759575,1.4457699
21.960756,7.357418
-5.19584,10.554273
-0.49740958,2.2862859
-0.55573475,2.4270186
-0.504403,2.4194221
14.1301985,8.901075
-6.169798,12.987915
14.3018465,21.463818
-2.6168323,19.469666
-2.3479667,19.415848
20.332556,2.0831847
15.53532,8.285723
-0.9856487,1.6680828
-4.6286793,-1.9582388
7.4990745,12.86179
-4.839691,10.45405
-0.23987985,1.7185022
5.0843463,6.8130746
-7.757519,19.048307
18.63084,-4.617029
12.281852,-4.778837
-4.8158965,13.609311
7.946591,22.052616
-5.2302403,12.067335
7.14102,17.108706
22.360563,7.6043043
13.531487,5.858228
7.3979244,22.243631
21.750088,6.9973726
-1.7321038,16.505531
14.451057,8.914153
16.083225,6.2668014
-3.263785,18.025026
-1.7239817,16.477634
14.052147,-5.925637
15.176293,10.405161
15.688201,19.090425
14.957775,5.8073826
-4.8659954,14.7923355
7.8468885,5.65558
-2.84926,19.279797
12.197567,-4.6236405
14.934214,-5.159602
2.853747,20.764164
-2.8395026,-3.3219752
-4.8324547,-6.2649236
-2.8349311,18.859295
-2.1519117,-4.0907526
21.840233,7.2125535
-0.27163917,17.629309
-5.181801,-7.197572
20.332577,2.0824974
16.308582,6.721885
21.875433,5.857931
-0.45344135,16.515558
6.462918,16.361206
-2.2281477,15.094343
-1.1062518,18.16628
14.391304,5.141786
13.790014,8.680877
11.172251,13.009245
15.812425,18.989338
18.466839,0.3204523
2.4915748,22.340961
10.902371,13.393851
15.80344,18.99385
14.444639,6.5245037
5.7642083,18.010921
20.30133,2.0518508
-3.6443276,1.15174
21.941227,7.0344276
-4.6751866,-6.002211
-4.193296,-3.4247167
-0.23674448,17.658642
-0.41600212,17.032148
14.668196,5.7505827
15.971384,6.2832866
-1.697466,19.210606
2.3574064,-8.446069
15.556593,6.5061736
21.783493,4.2572155
21.722649,6.9037075
-1.5940337,16.426756
14.491591,7.878753
2.8573537,20.755625
11.192848,13.121886
6.9460964,17.176788
2.4696035,21.045187
14.393461,7.4410763
14.893018,7.7309566
2.0916586,2.3203456
13.833184,8.753459
-0.4454075,-3.6857407
0.055712298,1.8582324
-5.0915256,-6.9124956
-3.1256797,-3.2955635
5.8374057,6.9130945
9.041926,16.155258
15.764624,7.98848
-6.4594173,7.8856173
1.0931985,1.9695938
18.529247,0.38604942
22.20333,6.3154674
-6.6213803,10.545661
13.957662,7.523037
18.348635,0.20588075
18.485806,-4.733252
22.549082,7.045926
-3.3494122,13.840713
8.793109,11.691898
14.132665,8.897097
14.2529545,-5.893021
15.115909,10.6540785
9.060467,16.223097
-6.3089447,7.8066297
11.584003,-4.6174226
14.122168,8.79004
14.971471,4.8075085
5.0873547,6.816516
-4.536565,17.842194
-4.5911508,9.782049
12.152892,-4.7868667
3.1676078,0.17070623
-4.1758647,18.076153
-3.1257362,18.634857
-4.340496,18.133772
-5.6237097,6.949837
18.521574,-4.719788
11.930316,1.8623154
-5.7506046,12.617969
15.0184355,-5.1605096
6.2728887,16.69877
5.784942,6.5961647
-0.27169842,17.629065
-1.1966189,16.926085
11.896038,-4.6515512
22.18247,6.5315504
0.30786657,2.4308012
2.6834767,21.827871
21.503817,7.1008306
15.820796,18.980745
-2.5480738,-2.615105
1.5641676,-8.520151
-3.4108741,-3.1414359
-0.047469035,1.9909023
-5.282994,-2.445033
14.680724,5.493353
-4.8820143,13.323081
11.66007,-4.632812
16.14157,6.3030443
14.871389,-5.237856
10.565799,12.096883
14.128233,-5.914966
8.322667,21.290367
22.20504,6.3840637
-6.4763556,7.9892545
7.3728576,17.454782
-2.0836093,-4.044703
6.8489814,16.60286
-5.107963,-2.222452
-0.46443045,-3.677289
16.447134,13.265017
-2.9088612,-10.918205
8.464977,17.402412
13.982177,7.465371
16.313848,6.7530913
14.936383,5.898595
-1.2319592,15.911949
7.7325616,22.69177
7.971525,17.60524
13.654065,5.417939
-2.0116556,17.707573
16.292953,6.7533126
7.2111225,16.953938
0.80226475,1.6908333
-0.34793985,18.038149
11.699411,-4.647074
21.527126,3.5518675
-1.0638015,15.758245
2.4363158,21.418682
14.753584,4.570161
15.130362,5.8464518
21.501959,6.432769
15.765026,8.050651
22.311588,7.075676
-1.7300949,16.502382
8.719707,11.826536
7.2716393,17.36017
-2.5733762,-3.3342948
-1.1573323,16.067102
2.3416471,21.807295
14.270098,21.432632
5.4038296,5.8821096
-4.8504524,14.796247
15.075716,-5.1192927
9.123994,16.05262
7.267363,19.053038
15.21301,10.402988
13.908699,5.663548
-4.640456,-1.4721764
-7.113302,9.998403
22.241762,6.344046
17.920744,-4.936958
2.2175694,1.6938155
-0.52015954,18.039787
-2.7646952,18.466316
14.302944,5.443439
14.506961,6.7965636
7.8167353,17.988726
14.245945,5.1222258
5.674326,7.115367
5.095207,6.8015757
11.073804,10.997688
18.53083,0.3868525
21.710733,3.660866
7.798772,17.99729
21.738993,6.1025186
14.891238,8.369546
-3.8018026,1.2936448
14.679167,8.745903
-5.017948,12.678367
14.927728,-5.8500466
11.625458,-4.649575
-4.6640363,10.083346
3.1950052,0.14449447
-5.589598,6.9591703
3.1980479,0.1408361
-4.497781,18.068996
-5.609275,7.2389383
-5.187829,-7.2104406
-0.5558911,17.09406
16.511553,10.037586
-0.64943147,16.322102
11.834755,-4.7827086
2.7922883,20.727896
7.3593855,22.073858
15.756641,6.420308
21.869778,7.22984
-1.3748442,1.1447502
11.643747,-4.6445136
-4.6825824,14.904621
16.47935,13.297509
-5.2864966,12.050861
-4.1590667,-3.4438474
15.848977,7.1915298
12.274923,-4.6755357
18.483263,-4.743128
7.2737117,19.03422
11.819666,-4.7448025
-4.515581,17.9711
-7.0723343,10.013193
2.8010485,21.829672
7.165864,16.700006
8.773164,11.719206
7.988867,17.6631
9.146974,16.752363
-0.7533431,16.250706
-7.07716,8.442402
-2.5751908,18.372538
-8.308234,18.472984
-2.8210871,18.86466
-0.9537714,15.67558
-4.874584,10.504944
-6.6536574,12.985284
6.430655,19.136713
21.848192,4.3445845
-2.9076903,-10.916592
15.813457,18.986843
10.892983,13.42612
14.876368,4.7493253
-7.7503223,19.053679
21.559166,6.7131977
-6.449141,13.164211
6.603106,18.924816
14.483643,-5.909127
9.054876,16.141745
21.504826,6.4174027
-0.73833334,16.273293
13.500931,5.9780884
11.606212,-4.6586285
7.2638702,13.044664
0.1881755,2.2236762
-6.8266788,10.409453
5.930512,17.201654
-6.577016,10.658127
16.018583,6.3133016
0.45537147,2.7017193
-4.593578,9.80042
14.108676,21.231846
-6.200655,12.694678
7.103107,16.958466
7.197452,19.162918
-0.05103872,2.123963
-3.2804768,13.938994
-7.0715175,8.51553
-4.8035736,14.820636
7.355532,22.088886
20.023928,1.749147
9.126102,16.77598
21.959164,7.3062954
2.5326543,21.000055
10.722108,12.007385
8.779154,11.698951
13.567772,6.0744386
15.179498,10.610191
3.118167,21.226517
-1.9000175,19.306494
16.055984,6.254937
15.743067,7.249301
-6.9190464,8.4663515
7.24392,13.069143
20.05869,1.7909515
8.236235,21.235056
19.831068,1.5236613
7.9465895,22.645136
-0.37312222,16.50339
13.486831,6.0149717
11.7829485,-4.639559
17.86212,-4.9555893
-3.9777339,1.6046544
1.3010703,1.8940939
6.4348893,19.162025
8.065462,21.212435
-6.572398,12.602444
15.622297,-5.3929853
7.6332397,22.721066
-0.5283364,16.699656
7.336005,22.051441
-6.922754,10.8789835
11.098371,10.936539
5.875761,6.6997323
5.9796615,6.8064685
-0.39586848,16.529114
-0.64545035,16.428572
15.74406,7.990501
-3.4807396,0.9973165
14.899189,-5.205538
-3.5190763,1.0267303
-0.9268818,15.583292
-4.629809,-1.4535509
11.713364,-4.7020235
-6.9990263,12.350847
20.333654,2.0855253
7.61563,12.705015
-5.178128,-7.1922503
-1.096436,15.76699
8.614311,12.095062
-5.3233156,12.045709
-0.28643066,17.540789
1.9417922,2.0133576
-3.2570949,15.774005
7.932384,22.025291
-2.8305745,18.569218
-0.31377128,2.5040371
-4.397532,0.21575566
-4.609803,9.73734
11.851925,-4.6635156
-1.0987349,18.168299
13.520403,5.482221
5.304825,5.733741
21.5336,3.583872
18.442137,0.29524627
-6.9816914,8.37469
11.956735,-4.7669425
-3.858281,13.017592
21.779142,7.052433
14.946347,4.878267
15.260578,6.1251206
15.2866335,5.6223426
8.534604,17.284403
21.533949,3.6022706
-6.7345448,9.999345
15.069482,11.035472
-0.2852415,17.558048
2.3681781,-8.43831
1.5212231,1.9920359
8.720598,17.121384
2.4587452,21.017519
-4.8153605,14.841573
2.0762758,2.274251
-5.343173,11.292866
14.909491,4.8723383
14.220077,-5.939027
5.313335,5.728796
-4.9720955,12.854388
14.082149,5.051468
-6.9645267,10.87081
5.8984404,17.227766
15.799631,6.3519883
13.865202,8.769198
14.221439,7.2740784
10.961079,13.479308
-3.369781,13.751801
-6.449611,13.1728325
-4.3223076,9.982324
-6.5898113,9.482121
15.033331,-5.1317987
12.272887,-4.783568
7.2202654,16.805475
16.473465,13.293735
1.582008,1.9812759
21.641256,6.9193864
-5.922303,12.5738125
15.12514,5.550219
2.9278934,21.60805
14.278171,8.92281
-3.214176,13.921218
-4.8029194,-6.2291713
15.127716,10.572035
0.81002355,1.6693529
-5.1722064,12.021802
21.88866,7.218276
-4.8348737,17.008625
10.781485,11.959443
7.3339357,12.97773
7.8017483,17.841394
-6.855187,12.440969
2.5005906,0.78111756
-4.446862,16.72442
-0.49711168,2.2943616
14.3892765,7.873924
8.141384,22.328487
7.390503,12.917458
9.187766,16.764202
-6.060654,12.052992
5.944756,6.8330183
8.681381,17.171034
22.203438,6.1902857
7.6780396,12.637774
8.367048,17.470085
7.844859,22.61215
14.3102455,4.653778
17.843662,-4.9616556
1.5968593,1.6838728
-4.799006,-6.2245173
-6.5875974,9.443963
-5.758889,12.613929
6.9957457,16.646358
1.7435923,1.9918512
12.274227,-1.3359118
-4.733466,9.567115
-3.0430875,18.814857
-2.892902,19.252558
-4.5764894,9.764349
-4.989513,10.233312
15.255848,5.5399313
7.8887715,22.203346
9.166105,15.979924
14.591776,8.190189
-6.1502295,13.114104
-4.839547,17.004213
-4.1163807,-1.6105391
-3.4403584,-3.1202924
0.3694513,2.3793797
-2.2163055,15.11207
-5.2743998,11.790532
15.142503,10.745654
-5.094326,-2.2203114
14.227268,5.2241
19.975159,1.6948619
11.101171,10.938586
-5.3179803,12.036787
11.0651865,11.016204
-5.598047,6.974049
14.53992,5.5025997
-5.3492465,12.109683
18.494268,0.34919474
11.117005,13.107331
21.75201,7.0612698
6.436178,19.158403
2.021804,2.1602297
18.713379,-4.541204
-3.5124826,13.7057705
21.979477,7.3123884
21.83265,6.1430387
18.354143,0.2090201
21.682234,4.1686683
14.538396,4.9868007
-5.0757213,12.087002
15.522926,-5.373089
21.37412,3.8617935
1.5064186,-8.502473
21.687016,3.626935
1.5286189,-8.51632
0.90033776,1.9585878
15.462739,19.257177
5.4113975,5.8685246
21.540874,7.212071
7.981762,22.314732
21.939285,4.3899994
10.858741,11.929653
14.530119,6.6820745
12.400639,-4.695396
-5.0980616,14.337475
6.592254,16.762636
7.23118,19.64036
2.459564,21.050371
21.398703,3.8384457
22.46506,6.848465
-3.9885063,1.613414
15.770047,8.074751
15.11273,-5.1564674
-2.4126186,18.231241
7.6236544,12.715844
-5.2823477,-2.413623
1.4638034,1.7492876
14.921008,4.8294845
12.229497,-4.650413
5.0720606,6.8023233
18.397371,0.24952099
14.147822,8.806301
-8.226472,18.56541
-5.8811493,13.12164
7.7879996,17.949213
6.966025,19.083897
13.467146,5.4988
20.04971,1.782648
-2.4227335,18.170815
21.901068,4.346405
-8.408818,18.372286
-7.285792,11.924207
-3.898334,12.962361
14.791483,4.627144
-6.704704,12.495484
-6.944879,8.350726
-4.652351,-1.4146224
-5.286636,12.265798
2.5819163,20.881664
15.869503,18.932364
-1.7145978,-3.5208602
-5.2723856,-2.4238794
-1.1456696,16.144098
7.821537,22.639763
21.80765,4.310967
-4.0713134,16.578697
22.2179,6.396699
-5.035581,13.27254
-6.846625,8.264942
8.539812,22.336601
11.700844,-4.737706
14.694326,-5.3327575
7.5740623,12.805766
16.521414,10.067575
8.700462,11.749627
-2.0487716,-9.835779
22.223352,6.3575516
-6.7643156,10.151547
0.54853565,16.803406
8.620985,12.073315
-0.9321961,15.585427
5.848794,6.7631288
-0.85638964,16.166672
-2.1054652,15.268206
9.178759,15.95464
8.277992,21.707169
-3.045635,15.779431
21.77934,4.323543
0.83369124,1.6934905
14.833239,8.547614
18.763746,-4.469209
21.520924,6.8619375
23.788347,-2.0324454
-1.9972332,-3.6670897
-1.2272705,1.8245404
10.827399,11.916362
8.059164,21.921738
-7.046536,10.048443
1.5667827,-8.519767
-0.34329593,17.384762
22.360989,7.6314926
-1.2355862,17.331549
7.141576,16.988043
-4.08337,16.56757
7.6083665,12.716583
-6.3655915,13.027113
-3.747778,16.161722
14.132005,5.0410676
7.2366056,16.73505
-4.8437757,14.999317
5.574269,6.3385096
-4.6308947,9.739471
3.1640515,0.17564102
-5.5720263,6.9331822
-2.9623778,19.130568
-4.6482296,9.703686
-5.62888,7.0583673
2.3629148,1.5556889
-4.501192,18.071377
14.795815,-5.2961287
-2.1771717,-4.02562
22.365702,7.60563
0.18478705,16.91391
-7.6505632,19.153795
6.53474,16.305292
15.135146,10.994544
-0.36155766,17.273136
15.158169,10.10132
10.957705,13.092825
3.0635695,21.429907
11.20132,13.1504545
-0.2862269,17.582169
-0.75832754,2.2094092
6.3068795,16.581697
-4.7319536,14.615307
11.667191,-4.724248
0.23946443,2.4191127
7.211169,19.162569
-3.1684308,-3.2827291
18.486658,0.34151155
14.624624,-5.423463
10.930332,13.333907
6.546956,18.8387
14.327204,-5.878161
-1.3722838,1.1463274
-1.0019785,1.8808136
2.7715433,21.875277
15.2676735,5.6365466
-2.963801,15.572436
14.6937895,-5.344362
7.3607335,12.955454
14.419913,6.477976
-0.31333116,18.057281
22.456738,6.6893535
-5.0728345,10.596801
7.1886144,16.836718
-0.4445192,-3.6865547
21.611248,6.3323
9.168391,15.979164
14.106984,-5.915811
5.8602285,6.8382783
14.1260395,21.263205
5.0844703,6.8137836
14.283211,21.4462
16.498343,10.048276
-0.42224798,16.50452
11.815529,-4.8518906
12.094737,-4.7621584
-7.105085,8.435203
-1.1835437,17.502344
12.221643,-4.7558947
-6.984116,12.373846
14.902765,-5.887913
-4.464233,0.1476345
6.9592843,17.203
-4.588105,-1.4673661
5.740051,6.522959
3.2182217,0.12195302
3.1935496,0.14561737
-4.540335,9.798715
-2.6769094,19.445438
10.97422,13.4254675
6.5504317,16.219978
1.1489707,1.984681
2.8774223,20.810114
12.67019,-4.924714
-2.3783038,17.255472
-6.152023,12.273549
14.990361,4.8568854
9.092604,16.656975
-4.8958993,16.8811
-3.6767182,13.661457
7.4277544,18.375092
12.247184,-4.628588
7.4447317,12.907629
-3.9698691,1.5924876
-2.1887712,-3.8509114
-2.7648573,-10.769627
-2.7636583,-10.768033
14.52147,6.5225873
2.572657,20.852873
2.368948,-8.438055
-7.6399345,19.168312
14.483602,5.125933
-6.799976,8.218913
8.006747,5.473425
14.939983,5.91693
-4.4574046,17.960335
8.207132,22.339348
-7.0709057,8.441933
8.779887,17.033335
20.287815,2.0376225
0.2631343,2.52128
21.964357,7.351151
15.261445,10.470136
-5.951946,13.240173
15.228674,-5.487489
-5.5073433,11.010944
22.234133,6.425863
16.38911,6.4259605
21.871943,6.0027742
-3.6902437,16.939493
2.4939702,0.78671294
-0.83435225,16.22231
-3.6914272,-2.8825114
2.6155732,20.841042
10.943367,13.067787
-6.8853097,10.889609
-5.495703,13.156657
8.912195,21.896454
6.9602137,19.078754
7.68235,22.688408
-0.26409078,17.649218
-7.034432,8.4209585
14.507744,6.5812426
-4.996995,13.393497
9.18966,15.96372
15.26591,10.84047
14.674673,9.226881
-4.1330066,-2.296299
11.130285,13.672486
-6.3665543,12.561503
-2.859327,14.284394
-4.8479686,-6.2814894
7.6281347,12.696523
-4.556018,-0.6817519
-1.7827685,-3.52396
-6.966576,10.844113
11.069722,10.956312
5.339203,5.7455235
11.070115,10.990021
6.998519,16.654783
10.911121,13.385141
15.343735,10.444182
21.76815,4.2770576
-1.6189908,16.418644
-4.5567045,-0.65920967
-6.9685054,12.425196
-4.9330344,10.367241
15.013468,5.7741175
-3.2747586,13.915325
-0.8273292,16.628517
14.1051855,4.9316034
15.312942,10.795278
-3.1834214,16.804579
21.370758,3.8696458
15.678476,19.09993
5.901595,6.777986
-3.5537326,17.011484
-4.553742,-1.350419
7.8611293,5.6412926
-3.3456829,16.832495
-4.7253695,9.5710745
-4.34876,9.986416
-5.701222,6.9875855
-5.2619157,-2.4132013
13.456946,6.0589433
6.3791285,16.790138
-5.1213365,-2.2380264
14.551234,4.5239844
8.9619665,21.851145
14.660075,8.936053
-5.8611574,13.263272
-3.2273576,15.745441
7.6512747,22.682257
-5.248182,12.333005
14.899834,7.7455473
-6.7077556,12.914446
15.822162,7.119823
-3.5640712,1.0958202
14.584591,9.1198635
21.783981,4.2856846
7.533285,22.249111
-2.4808378,18.238424
18.617613,-4.6339717
-7.7365546,19.068735
19.00135,-3.8788068
7.57343,12.747817
14.255261,21.413715
10.784311,12.234448
-5.5747895,6.984892
-2.9404268,19.15722
14.366157,8.996706
-3.1602743,15.699289
11.603203,-4.6383705
10.709294,11.987635
6.686605,16.736515
15.046823,11.025356
21.550076,3.5678442
7.478545,22.033152
-5.079236,13.220869
-6.833739,9.934424
-6.8638396,10.375722
7.7528663,12.596878
8.081643,5.3849735
7.5685735,17.538025
0.041719493,17.403254
